session_time,lap,speed,throttle,brake
1.0058556786507273e+28,0,0,0.0,0.0
-2.5223030661622865e+28,0,0,0.0,0.0
1.0058556786507273e+28,0,0,0.0,0.0
-2.2282923068320086e+28,0,0,0.0,0.0
1.0058556786507273e+28,0,0,0.0,0.0
-1.949755679933636e+28,0,0,0.0,0.0
1.0058556786507273e+28,0,0,0.0,0.0
-1.802750300268497e+28,0,0,0.0,0.0
1.0058556786507273e+28,0,0,0.0,0.0
-1.6557449206033582e+28,0,0,0.0,0.0
1.0058556786507273e+28,0,0,0.0,0.0
-1.5087395409382193e+28,0,0,0.0,0.0
1.0058556786507273e+28,0,0,0.0,0.0
-1.369471286518614e+28,0,0,0.0,0.0
1.0058555605915653e+28,0,0,0.0,0.0
-1.2302030320990087e+28,0,0,0.0,0.0
1.0058555605915653e+28,0,0,0.0,0.0
-1.0831976524338698e+28,0,0,0.0,0.0
1.0058555605915653e+28,0,0,0.0,0.0
-9.671407147212844e+27,0,0,0.0,0.0
1.0058555605915653e+28,0,0,0.0,0.0
-8.975065875114817e+27,0,0,0.0,0.0
1.0058555605915653e+28,0,0,0.0,0.0
-8.317410229244459e+27,0,0,0.0,0.0
1.0058555605915653e+28,0,0,0.0,0.0
-7.621068957146433e+27,0,0,0.0,0.0
1.0058555605915653e+28,0,0,0.0,0.0
-6.924727685048406e+27,0,0,0.0,0.0
1.0058554425324032e+28,0,0,0.0,0.0
-6.267072039178048e+27,0,0,0.0,0.0
1.0058554425324032e+28,0,0,0.0,0.0
-5.570730767080022e+27,0,0,0.0,0.0
1.0058553244732411e+28,0,0,0.0,0.0
-4.951760747437331e+27,0,0,0.0,0.0
2.514638311183103e+27,0,0,0.0,0.0
-4.622932629354247e+27,0,0,0.0,0.0
2.514638311183103e+27,0,0,0.0,0.0
-4.294104806419068e+27,0,0,0.0,0.0
2.5146380160351976e+27,0,0,0.0,0.0
-3.965276983483889e+27,0,0,0.0,0.0
2.5146380160351976e+27,0,0,0.0,0.0
-3.655791973662544e+27,0,0,0.0,0.0
2.5146377208872924e+27,0,0,0.0,0.0
-3.346306963841199e+27,0,0,0.0,0.0
2.5146377208872924e+27,0,0,0.0,0.0
-3.0174791409060196e+27,0,0,0.0,0.0
2.514637425739387e+27,0,0,0.0,0.0
-2.7079941310846745e+27,0,0,0.0,0.0
2.514637130591482e+27,0,0,0.0,0.0
-2.437194599917045e+27,0,0,0.0,0.0
2.514637130591482e+27,0,0,0.0,0.0
-2.2921235015632895e+27,0,0,0.0,0.0
2.514636835443577e+27,0,0,0.0,0.0
-2.137380996652617e+27,0,0,0.0,0.0
2.514636540295672e+27,0,0,0.0,0.0
-1.9826384917419444e+27,0,0,0.0,0.0
2.514636540295672e+27,0,0,0.0,0.0
-1.827895986831272e+27,0,0,0.0,0.0
2.5146362451477665e+27,0,0,0.0,0.0
-1.6828248884775164e+27,0,0,0.0,0.0
2.5146359499998614e+27,0,0,0.0,0.0
-1.537753790123761e+27,0,0,0.0,0.0
2.5146359499998614e+27,0,0,0.0,0.0
-1.3926826917700054e+27,0,0,0.0,0.0
2.514635654851956e+27,0,0,0.0,0.0
-1.24761159341625e+27,0,0,0.0,0.0
2.514635654851956e+27,0,0,0.0,0.0
-1.1702402671739373e+27,0,0,0.0,0.0
2.514635654851956e+27,0,0,0.0,0.0
-1.0977047179970596e+27,0,0,0.0,0.0
2.514635359704051e+27,0,0,0.0,0.0
-1.0251691688201818e+27,0,0,0.0,0.0
2.514635359704051e+27,0,0,0.0,0.0
-9.574693229217626e+26,0,0,0.0,0.0
2.514635359704051e+27,0,0,0.0,0.0
-8.849337737448849e+26,0,0,0.0,0.0
2.514635359704051e+27,0,0,0.0,0.0
-8.172339278464656e+26,0,0,0.0,0.0
2.514635064556146e+27,0,0,0.0,0.0
-7.446983786695879e+26,0,0,0.0,0.0
2.514635064556146e+27,0,0,0.0,0.0
-6.769985327711686e+26,0,0,0.0,0.0
2.514635064556146e+27,0,0,0.0,0.0
-6.141343532577198e+26,0,0,0.0,0.0
2.5146347694082407e+27,0,0,0.0,0.0
-5.8028443030851015e+26,0,0,0.0,0.0
2.5146347694082407e+27,0,0,0.0,0.0
-5.488523589985298e+26,0,0,0.0,0.0
2.5146344742603355e+27,0,0,0.0,0.0
-5.150024360493202e+26,0,0,0.0,0.0
2.5146344742603355e+27,0,0,0.0,0.0
-4.8115251310011056e+26,0,0,0.0,0.0
2.5146341791124303e+27,0,0,0.0,0.0
-4.497204417901302e+26,0,0,0.0,0.0
2.5146341791124303e+27,0,0,0.0,0.0
-4.1828837048014984e+26,0,0,0.0,0.0
2.514633883964525e+27,0,0,0.0,0.0
-3.844384475309402e+26,0,0,0.0,0.0
2.51463358881662e+27,0,0,0.0,0.0
-3.530063762209599e+26,0,0,0.0,0.0
2.514633293668715e+27,0,0,0.0,0.0
-3.215743049109795e+26,0,0,0.0,0.0
2.514633293668715e+27,0,0,0.0,0.0
-2.998136217111721e+26,0,0,0.0,0.0
2.5146329985208096e+27,0,0,0.0,0.0
-2.8409758605618193e+26,0,0,0.0,0.0
2.5146327033729044e+27,0,0,0.0,0.0
-2.6838155040119175e+26,0,0,0.0,0.0
2.5146327033729044e+27,0,0,0.0,0.0
-2.5266551474620157e+26,0,0,0.0,0.0
2.514632408224999e+27,0,0,0.0,0.0
-2.369494790912114e+26,0,0,0.0,0.0
2.514632113077094e+27,0,0,0.0,0.0
-2.2244236925583584e+26,0,0,0.0,0.0
2.514632113077094e+27,0,0,0.0,0.0
-2.0672633360084566e+26,0,0,0.0,0.0
2.514631817929189e+27,0,0,0.0,0.0
-1.922192237654701e+26,0,0,0.0,0.0
2.514631817929189e+27,0,0,0.0,0.0
-1.7650318811047993e+26,0,0,0.0,0.0
2.5146315227812837e+27,0,0,0.0,0.0
-1.619960782751044e+26,0,0,0.0,0.0
2.5146315227812837e+27,0,0,0.0,0.0
-1.5051127376539337e+26,0,0,0.0,0.0
2.5146312276333785e+27,0,0,0.0,0.0
-1.432577188477056e+26,0,0,0.0,0.0
2.5146312276333785e+27,0,0,0.0,0.0
-1.3600416393001782e+26,0,0,0.0,0.0
6.286577331213683e+26,0,0,0.0,0.0
-1.2875060901233004e+26,0,0,0.0,0.0
6.28657659334392e+26,0,0,0.0,0.0
-1.2089259118483495e+26,0,0,0.0,0.0
6.28657659334392e+26,0,0,0.0,0.0
-1.1363903626714718e+26,0,0,0.0,0.0
6.286575855474157e+26,0,0,0.0,0.0
-1.0698994425926672e+26,0,0,0.0,0.0
6.286575117604394e+26,0,0,0.0,0.0
-9.973638934157894e+25,0,0,0.0,0.0
6.286575117604394e+26,0,0,0.0,0.0
-9.248283442389117e+25,0,0,0.0,0.0
6.286574379734632e+26,0,0,0.0,0.0
-8.58337424160107e+25,0,0,0.0,0.0
6.286573641864869e+26,0,0,0.0,0.0
-7.858018749832293e+25,0,0,0.0,0.0
6.286572903995106e+26,0,0,0.0,0.0
-7.4046711063082055e+25,0,0,0.0,0.0
6.286572903995106e+26,0,0,0.0,0.0
-7.041993360423817e+25,0,0,0.0,0.0
6.286572166125343e+26,0,0,0.0,0.0
-6.709538760029794e+25,0,0,0.0,0.0
6.286572166125343e+26,0,0,0.0,0.0
-6.377084159635771e+25,0,0,0.0,0.0
6.28657142825558e+26,0,0,0.0,0.0
-6.044629559241748e+25,0,0,0.0,0.0
6.28657142825558e+26,0,0,0.0,0.0
-5.712174958847725e+25,0,0,0.0,0.0
6.286570690385817e+26,0,0,0.0,0.0
-5.258827776492239e+25,0,0,0.0,0.0
6.286570690385817e+26,0,0,0.0,0.0
-4.926373176098216e+25,0,0,0.0,0.0
6.286570690385817e+26,0,0,0.0,0.0
-4.593918575704193e+25,0,0,0.0,0.0
6.286569952516054e+26,0,0,0.0,0.0
-4.291687120800535e+25,0,0,0.0,0.0
6.286569952516054e+26,0,0,0.0,0.0
-3.959232520406512e+25,0,0,0.0,0.0
6.286569952516054e+26,0,0,0.0,0.0
-3.7476702713896514e+25,0,0,0.0,0.0
6.286569214646291e+26,0,0,0.0,0.0
-3.58144297119264e+25,0,0,0.0,0.0
6.286569214646291e+26,0,0,0.0,0.0
-3.339657807269714e+25,0,0,0.0,0.0
6.286569214646291e+26,0,0,0.0,0.0
-3.1734305070727025e+25,0,0,0.0,0.0
6.286569214646291e+26,0,0,0.0,0.0
-3.022314779620874e+25,0,0,0.0,0.0
6.286568476776528e+26,0,0,0.0,0.0
-2.8560874794238623e+25,0,0,0.0,0.0
6.286568476776528e+26,0,0,0.0,0.0
-2.7049717519720337e+25,0,0,0.0,0.0
6.286568476776528e+26,0,0,0.0,0.0
-2.538744451775022e+25,0,0,0.0,0.0
6.286568476776528e+26,0,0,0.0,0.0
-2.2667361423617306e+25,0,0,0.0,0.0
6.286568476776528e+26,0,0,0.0,0.0
-2.115620414909902e+25,0,0,0.0,0.0
6.286568476776528e+26,0,0,0.0,0.0
-1.9493931147128905e+25,0,0,0.0,0.0
6.286568476776528e+26,0,0,0.0,0.0
-1.8662793493222342e+25,0,0,0.0,0.0
6.286568476776528e+26,0,0,0.0,0.0
-1.79072148559632e+25,0,0,0.0,0.0
6.286568476776528e+26,0,0,0.0,0.0
-1.7076078354978142e+25,0,0,0.0,0.0
6.286567738906765e+26,0,0,0.0,0.0
-1.6320499717718998e+25,0,0,0.0,0.0
6.286567738906765e+26,0,0,0.0,0.0
-1.5036016034378455e+25,0,0,0.0,0.0
6.286567738906765e+26,0,0,0.0,0.0
-1.4280437397119312e+25,0,0,0.0,0.0
6.286567738906765e+26,0,0,0.0,0.0
-1.3524858759860168e+25,0,0,0.0,0.0
6.286567738906765e+26,0,0,0.0,0.0
-1.2769280122601025e+25,0,0,0.0,0.0
6.286567738906765e+26,0,0,0.0,0.0
-1.2013701485341882e+25,0,0,0.0,0.0
6.286567738906765e+26,0,0,0.0,0.0
-1.1258122848082739e+25,0,0,0.0,0.0
6.286567738906765e+26,0,0,0.0,0.0
-1.0502544210823596e+25,0,0,0.0,0.0
6.286567738906765e+26,0,0,0.0,0.0
-9.746965573564452e+24,0,0,0.0,0.0
6.286567738906765e+26,0,0,0.0,0.0
-9.142502087296385e+24,0,0,0.0,0.0
6.286567738906765e+26,0,0,0.0,0.0
-8.764712768666814e+24,0,0,0.0,0.0
6.286567738906765e+26,0,0,0.0,0.0
-8.424702381900199e+24,0,0,0.0,0.0
6.286567738906765e+26,0,0,0.0,0.0
-8.046913063270628e+24,0,0,0.0,0.0
6.286567738906765e+26,0,0,0.0,0.0
-7.669123744641056e+24,0,0,0.0,0.0
6.286567738906765e+26,0,0,0.0,0.0
-7.291334426011485e+24,0,0,0.0,0.0
6.286567738906765e+26,0,0,0.0,0.0
-6.95132403924487e+24,0,0,0.0,0.0
6.286567738906765e+26,0,0,0.0,0.0
-6.573534720615298e+24,0,0,0.0,0.0
6.286567738906765e+26,0,0,0.0,0.0
-6.120187538259813e+24,0,0,0.0,0.0
6.286567001037002e+26,0,0,0.0,0.0
-5.780177151493198e+24,0,0,0.0,0.0
6.286567001037002e+26,0,0,0.0,0.0
-5.440166764726584e+24,0,0,0.0,0.0
6.286567001037002e+26,0,0,0.0,0.0
-5.100156377959969e+24,0,0,0.0,0.0
6.286567001037002e+26,0,0,0.0,0.0
-4.7979246348259357e+24,0,0,0.0,0.0
6.286567001037002e+26,0,0,0.0,0.0
-4.6279194414426285e+24,0,0,0.0,0.0
6.286567001037002e+26,0,0,0.0,0.0
-4.457914248059321e+24,0,0,0.0,0.0
6.286567001037002e+26,0,0,0.0,0.0
-4.287909054676014e+24,0,0,0.0,0.0
6.286567001037002e+26,0,0,0.0,0.0
-4.099014395361228e+24,0,0,0.0,0.0
6.286567001037002e+26,0,0,0.0,0.0
-3.9478986679093996e+24,0,0,0.0,0.0
6.286567001037002e+26,0,0,0.0,0.0
-3.7778934745260923e+24,0,0,0.0,0.0
6.286566263167239e+26,0,0,0.0,0.0
-3.6267777470742637e+24,0,0,0.0,0.0
6.286566263167239e+26,0,0,0.0,0.0
-3.4567725536909564e+24,0,0,0.0,0.0
6.286566263167239e+26,0,0,0.0,0.0
-3.305656826239128e+24,0,0,0.0,0.0
6.286566263167239e+26,0,0,0.0,0.0
-3.154541098787299e+24,0,0,0.0,0.0
6.286567001037002e+26,0,0,0.0,0.0
-2.984535905403992e+24,0,0,0.0,0.0
6.286566263167239e+26,0,0,0.0,0.0
-2.8334201779521633e+24,0,0,0.0,0.0
6.286566263167239e+26,0,0,0.0,0.0
-2.720083382363292e+24,0,0,0.0,0.0
6.286567001037002e+26,0,0,0.0,0.0
-2.568967654911463e+24,0,0,0.0,0.0
6.286567001037002e+26,0,0,0.0,0.0
-2.4178519274596345e+24,0,0,0.0,0.0
6.286567001037002e+26,0,0,0.0,0.0
-2.342293919618532e+24,0,0,0.0,0.0
6.286567001037002e+26,0,0,0.0,0.0
-2.2667360558926178e+24,0,0,0.0,0.0
6.286567738906765e+26,0,0,0.0,0.0
-2.2006229251324427e+24,0,0,0.0,0.0
1.5716419347266912e+26,0,0,0.0,0.0
-2.1250650614065284e+24,0,0,0.0,0.0
1.571642119194132e+26,0,0,0.0,0.0
-2.049507197680614e+24,0,0,0.0,0.0
1.571642119194132e+26,0,0,0.0,0.0
-1.9739493339546998e+24,0,0,0.0,0.0
1.571642119194132e+26,0,0,0.0,0.0
-1.9078362031945247e+24,0,0,0.0,0.0
1.5716423036615727e+26,0,0,0.0,0.0
-1.8606125383658283e+24,0,0,0.0,0.0
1.5716423036615727e+26,0,0,0.0,0.0
-1.7944994076056533e+24,0,0,0.0,0.0
1.5716424881290135e+26,0,0,0.0,0.0
-1.718941543879739e+24,0,0,0.0,0.0
1.5716424881290135e+26,0,0,0.0,0.0
-1.652828413119564e+24,0,0,0.0,0.0
1.5716426725964542e+26,0,0,0.0,0.0
-1.5772705493936496e+24,0,0,0.0,0.0
1.5716426725964542e+26,0,0,0.0,0.0
-1.5111574186334745e+24,0,0,0.0,0.0
1.571642857063895e+26,0,0,0.0,0.0
-1.4355995549075602e+24,0,0,0.0,0.0
1.5716430415313357e+26,0,0,0.0,0.0
-1.360041691181646e+24,0,0,0.0,0.0
1.5716432259987764e+26,0,0,0.0,0.0
-1.2939285604214709e+24,0,0,0.0,0.0
1.571643410466217e+26,0,0,0.0,0.0
-1.2183706966955565e+24,0,0,0.0,0.0
1.571643594933658e+26,0,0,0.0,0.0
-1.1805916927750053e+24,0,0,0.0,0.0
1.5716437794010986e+26,0,0,0.0,0.0
-1.1522574938777875e+24,0,0,0.0,0.0
1.5716439638685394e+26,0,0,0.0,0.0
-1.1286456614634392e+24,0,0,0.0,0.0
1.57164414833598e+26,0,0,0.0,0.0
-1.0908667296004821e+24,0,0,0.0,0.0
1.5716443328034208e+26,0,0,0.0,0.0
-1.0578101642203946e+24,0,0,0.0,0.0
1.5716443328034208e+26,0,0,0.0,0.0
-1.0200312323574374e+24,0,0,0.0,0.0
1.5716445172708616e+26,0,0,0.0,0.0
-9.822523004944802e+23,0,0,0.0,0.0
1.5716447017383023e+26,0,0,0.0,0.0
-9.444733686315231e+23,0,0,0.0,0.0
1.571644886205743e+26,0,0,0.0,0.0
-9.066944367685659e+23,0,0,0.0,0.0
1.5716450706731838e+26,0,0,0.0,0.0
-8.689155049056088e+23,0,0,0.0,0.0
1.5716452551406245e+26,0,0,0.0,0.0
-8.358589395255212e+23,0,0,0.0,0.0
1.5716454396080652e+26,0,0,0.0,0.0
-7.980800076625641e+23,0,0,0.0,0.0
1.5716454396080652e+26,0,0,0.0,0.0
-7.697458087653462e+23,0,0,0.0,0.0
1.571645624075506e+26,0,0,0.0,0.0
-7.366892433852587e+23,0,0,0.0,0.0
1.571645624075506e+26,0,0,0.0,0.0
-6.989103115223015e+23,0,0,0.0,0.0
1.5716458085429467e+26,0,0,0.0,0.0
-6.564090131764747e+23,0,0,0.0,0.0
1.5716458085429467e+26,0,0,0.0,0.0
-6.186300813135176e+23,0,0,0.0,0.0
1.5716459930103875e+26,0,0,0.0,0.0
-5.926570296289375e+23,0,0,0.0,0.0
1.5716459930103875e+26,0,0,0.0,0.0
-5.737675636974589e+23,0,0,0.0,0.0
1.5716461774778282e+26,0,0,0.0,0.0
-5.525169145245455e+23,0,0,0.0,0.0
1.571646361945269e+26,0,0,0.0,0.0
-5.336274485930669e+23,0,0,0.0,0.0
1.571646361945269e+26,0,0,0.0,0.0
-5.123767994201535e+23,0,0,0.0,0.0
1.5716465464127097e+26,0,0,0.0,0.0
-4.982096999715446e+23,0,0,0.0,0.0
1.5716465464127097e+26,0,0,0.0,0.0
-4.79320234040066e+23,0,0,0.0,0.0
1.5716467308801504e+26,0,0,0.0,0.0
-4.580695848671526e+23,0,0,0.0,0.0
1.5716467308801504e+26,0,0,0.0,0.0
-4.368189356942392e+23,0,0,0.0,0.0
1.571646915347591e+26,0,0,0.0,0.0
-4.179294697627606e+23,0,0,0.0,0.0
1.571647099815032e+26,0,0,0.0,0.0
-3.966788205898472e+23,0,0,0.0,0.0
1.571647099815032e+26,0,0,0.0,0.0
-3.754281714169338e+23,0,0,0.0,0.0
1.5716472842824726e+26,0,0,0.0,0.0
-3.541775222440204e+23,0,0,0.0,0.0
1.5716474687499134e+26,0,0,0.0,0.0
-3.32926873071107e+23,0,0,0.0,0.0
1.571647653217354e+26,0,0,0.0,0.0
-3.116762238981936e+23,0,0,0.0,0.0
1.571647837684795e+26,0,0,0.0,0.0
-2.9750910643518616e+23,0,0,0.0,0.0
1.5716480221522356e+26,0,0,0.0,0.0
-2.8688378184872946e+23,0,0,0.0,0.0
1.571648391087117e+26,0,0,0.0,0.0
-2.7625845726227275e+23,0,0,0.0,0.0
1.5716485755545578e+26,0,0,0.0,0.0
-2.6563313267581605e+23,0,0,0.0,0.0
1.5716487600219985e+26,0,0,0.0,0.0
-2.5382721646864194e+23,0,0,0.0,0.0
1.57164912895688e+26,0,0,0.0,0.0
-2.4320189188218524e+23,0,0,0.0,0.0
1.5716494978917615e+26,0,0,0.0,0.0
-2.3139597567501112e+23,0,0,0.0,0.0
1.571649866826643e+26,0,0,0.0,0.0
-2.2077065108855442e+23,0,0,0.0,0.0
1.5716502357615244e+26,0,0,0.0,0.0
-2.089647348813803e+23,0,0,0.0,0.0
1.571650604696406e+26,0,0,0.0,0.0
-1.983394102949236e+23,0,0,0.0,0.0
1.571603565499018e+26,0,0,0.0,0.0
-1.865334940877495e+23,0,0,0.0,0.0
1.5716039344338994e+26,0,0,0.0,0.0
-1.7472757788057538e+23,0,0,0.0,0.0
1.5716044878362216e+26,0,0,0.0,0.0
-1.6292166167340127e+23,0,0,0.0,0.0
1.5716050412385438e+26,0,0,0.0,0.0
-1.5111574546622716e+23,0,0,0.0,0.0
1.571605594640866e+26,0,0,0.0,0.0
-1.4521277835544085e+23,0,0,0.0,0.0
1.5716057791083068e+26,0,0,0.0,0.0
-1.3930982025185379e+23,0,0,0.0,0.0
1.5716061480431882e+26,0,0,0.0,0.0
-1.3340686214826673e+23,0,0,0.0,0.0
1.5716067014455105e+26,0,0,0.0,0.0
-1.2691360823432097e+23,0,0,0.0,0.0
1.571607070380392e+26,0,0,0.0,0.0
-1.2101065013073391e+23,0,0,0.0,0.0
1.5716072548478327e+26,0,0,0.0,0.0
-1.1451739621678815e+23,0,0,0.0,0.0
6.28643123300062e+26,0,0,0.0,0.0
-1.0802414230284239e+23,0,0,0.0,0.0
6.286432708740145e+26,0,0,0.0,0.0
-1.0212118419925533e+23,0,0,0.0,0.0
6.286434184479671e+26,0,0,0.0,0.0
-9.562793028530957e+22,0,0,0.0,0.0
6.286434922349434e+26,0,0,0.0,0.0
-8.91346763713638e+22,0,0,0.0,0.0
6.28643639808896e+26,0,0,0.0,0.0
-8.264142245741805e+22,0,0,0.0,0.0
6.286437873828486e+26,0,0,0.0,0.0
-7.614816854347228e+22,0,0,0.0,0.0
6.286438611698249e+26,0,0,0.0,0.0
-7.260638917772042e+22,0,0,0.0,0.0
6.286440087437775e+26,0,0,0.0,0.0
-6.935976222074754e+22,0,0,0.0,0.0
6.286440825307538e+26,0,0,0.0,0.0
-6.581798735859531e+22,0,0,0.0,0.0
6.286442301047064e+26,0,0,0.0,0.0
-6.257136040162243e+22,0,0,0.0,0.0
6.28644377678659e+26,0,0,0.0,0.0
-5.9324733444649545e+22,0,0,0.0,0.0
6.286444514656353e+26,0,0,0.0,0.0
-5.548781067731796e+22,0,0,0.0,0.0
6.286445252526116e+26,0,0,0.0,0.0
-5.224118372034508e+22,0,0,0.0,0.0
6.286445990395878e+26,0,0,0.0,0.0
-4.89945567633722e+22,0,0,0.0,0.0
6.286447466135404e+26,0,0,0.0,0.0
-4.545278190121996e+22,0,0,0.0,0.0
6.286448204005167e+26,0,0,0.0,0.0
-4.220615494424708e+22,0,0,0.0,0.0
6.286448204005167e+26,0,0,0.0,0.0
-3.866438008209485e+22,0,0,0.0,0.0
6.28644894187493e+26,0,0,0.0,0.0
-3.6598342494039564e+22,0,0,0.0,0.0
6.28644894187493e+26,0,0,0.0,0.0
-3.4384733205194418e+22,0,0,0.0,0.0
6.286449679744693e+26,0,0,0.0,0.0
-3.2761419726707977e+22,0,0,0.0,0.0
6.286449679744693e+26,0,0,0.0,0.0
-3.099053229563186e+22,0,0,0.0,0.0
6.286449679744693e+26,0,0,0.0,0.0
-2.936721881714542e+22,0,0,0.0,0.0
6.286450417614456e+26,0,0,0.0,0.0
-2.7596331386069303e+22,0,0,0.0,0.0
6.286450417614456e+26,0,0,0.0,0.0
-2.5973017907582862e+22,0,0,0.0,0.0
6.286450417614456e+26,0,0,0.0,0.0
-2.4202130476506745e+22,0,0,0.0,0.0
6.286450417614456e+26,0,0,0.0,0.0
-2.1840947235071923e+22,0,0,0.0,0.0
6.286450417614456e+26,0,0,0.0,0.0
-2.0070059803995806e+22,0,0,0.0,0.0
6.286450417614456e+26,0,0,0.0,0.0
-1.8668106128493973e+22,0,0,0.0,0.0
6.286450417614456e+26,0,0,0.0,0.0
-1.7782662412955915e+22,0,0,0.0,0.0
6.286450417614456e+26,0,0,0.0,0.0
-1.6971005673712694e+22,0,0,0.0,0.0
6.286450417614456e+26,0,0,0.0,0.0
-1.6159348934469474e+22,0,0,0.0,0.0
6.286450417614456e+26,0,0,0.0,0.0
-1.4904970337457225e+22,0,0,0.0,0.0
6.286450417614456e+26,0,0,0.0,0.0
-1.4093313598214004e+22,0,0,0.0,0.0
6.286450417614456e+26,0,0,0.0,0.0
-1.3207869882675946e+22,0,0,0.0,0.0
1.571612604403614e+26,0,0,0.0,0.0
-1.2396213143432726e+22,0,0,0.0,0.0
1.571612604403614e+26,0,0,0.0,0.0
-1.1510769427894667e+22,0,0,0.0,0.0
1.571612604403614e+26,0,0,0.0,0.0
-1.0699112688651447e+22,0,0,0.0,0.0
1.5716124199361733e+26,0,0,0.0,0.0
-9.444734091639197e+21,0,0,0.0,0.0
1.5716124199361733e+26,0,0,0.0,0.0
-9.038905159067634e+21,0,0,0.0,0.0
1.5716124199361733e+26,0,0,0.0,0.0
-8.596183301298604e+21,0,0,0.0,0.0
1.5716124199361733e+26,0,0,0.0,0.0
-8.190354931676994e+21,0,0,0.0,0.0
1.5716124199361733e+26,0,0,0.0,0.0
-7.747633073907965e+21,0,0,0.0,0.0
1.5716124199361733e+26,0,0,0.0,0.0
-7.304911216138936e+21,0,0,0.0,0.0
1.5716124199361733e+26,0,0,0.0,0.0
-6.899082846517326e+21,0,0,0.0,0.0
1.5716124199361733e+26,0,0,0.0,0.0
-6.30878703615862e+21,0,0,0.0,0.0
1.5716124199361733e+26,0,0,0.0,0.0
-5.866065178389591e+21,0,0,0.0,0.0
1.5716124199361733e+26,0,0,0.0,0.0
-5.423343320620562e+21,0,0,0.0,0.0
1.5716124199361733e+26,0,0,0.0,0.0
-5.017514950998951e+21,0,0,0.0,0.0
1.5716124199361733e+26,0,0,0.0,0.0
-4.6485797880497837e+21,0,0,0.0,0.0
1.5716124199361733e+26,0,0,0.0,0.0
-4.427218859165269e+21,0,0,0.0,0.0
1.5716124199361733e+26,0,0,0.0,0.0
-4.1320709539859163e+21,0,0,0.0,0.0
1.5716124199361733e+26,0,0,0.0,0.0
-3.929156769175111e+21,0,0,0.0,0.0
1.5716124199361733e+26,0,0,0.0,0.0
-3.7077958402905966e+21,0,0,0.0,0.0
1.5716124199361733e+26,0,0,0.0,0.0
-3.5048816554797915e+21,0,0,0.0,0.0
1.5716124199361733e+26,0,0,0.0,0.0
-3.283520726595277e+21,0,0,0.0,0.0
1.5716124199361733e+26,0,0,0.0,0.0
-3.0621597977107623e+21,0,0,0.0,0.0
1.5716124199361733e+26,0,0,0.0,0.0
-2.785458636605119e+21,0,0,0.0,0.0
1.5716122354687326e+26,0,0,0.0,0.0
-2.582544451794314e+21,0,0,0.0,0.0
1.5716122354687326e+26,0,0,0.0,0.0
-2.3611835229097993e+21,0,0,0.0,0.0
1.5716122354687326e+26,0,0,0.0,0.0
-2.2597262897669084e+21,0,0,0.0,0.0
1.5716122354687326e+26,0,0,0.0,0.0
-2.149045825324651e+21,0,0,0.0,0.0
1.571612051001292e+26,0,0,0.0,0.0
-2.0475887329192486e+21,0,0,0.0,0.0
1.571612051001292e+26,0,0,0.0,0.0
-1.9369082684769913e+21,0,0,0.0,0.0
1.571611866533851e+26,0,0,0.0,0.0
-1.8077810599610244e+21,0,0,0.0,0.0
1.5716116820664104e+26,0,0,0.0,0.0
-1.697100595518767e+21,0,0,0.0,0.0
1.5716114975989696e+26,0,0,0.0,0.0
-1.5956435031133646e+21,0,0,0.0,0.0
1.571611313131529e+26,0,0,0.0,0.0
-1.4849630386711073e+21,0,0,0.0,0.0
1.571611313131529e+26,0,0,0.0,0.0
-1.3835059462657047e+21,0,0,0.0,0.0
1.571611313131529e+26,0,0,0.0,0.0
-1.2728254818234474e+21,0,0,0.0,0.0
1.571611128664088e+26,0,0,0.0,0.0
-1.1667566330308733e+21,0,0,0.0,0.0
1.5716109441966474e+26,0,0,0.0,0.0
-1.1114164008097447e+21,0,0,0.0,0.0
1.5716107597292067e+26,0,0,0.0,0.0
-1.0606878546070434e+21,0,0,0.0,0.0
1.571610575261766e+26,0,0,0.0,0.0
-1.0053476223859147e+21,0,0,0.0,0.0
1.571610575261766e+26,0,0,0.0,0.0
-9.500073901647861e+20,0,0,0.0,0.0
1.5716103907943252e+26,0,0,0.0,0.0
-8.946671579436574e+20,0,0,0.0,0.0
1.5716100218594437e+26,0,0,0.0,0.0
-8.393269257225288e+20,0,0,0.0,0.0
1.571609837392003e+26,0,0,0.0,0.0
-7.885983795198275e+20,0,0,0.0,0.0
1.5716096529245623e+26,0,0,0.0,0.0
-7.332581472986989e+20,0,0,0.0,0.0
1.5716094684571215e+26,0,0,0.0,0.0
-6.779179150775702e+20,0,0,0.0,0.0
1.5716092839896808e+26,0,0,0.0,0.0
-6.225776828564415e+20,0,0,0.0,0.0
1.5716089150547993e+26,0,0,0.0,0.0
-5.787666304970093e+20,0,0,0.0,0.0
1.5716087305873586e+26,0,0,0.0,0.0
-5.5109651438644494e+20,0,0,0.0,0.0
1.571608546119918e+26,0,0,0.0,0.0
-5.234263982758806e+20,0,0,0.0,0.0
1.5716081771850364e+26,0,0,0.0,0.0
-5.026738111929574e+20,0,0,0.0,0.0
1.5716079927175956e+26,0,0,0.0,0.0
-4.7500369508239304e+20,0,0,0.0,0.0
1.571607623782714e+26,0,0,0.0,0.0
-4.473335789718287e+20,0,0,0.0,0.0
1.5716074393152734e+26,0,0,0.0,0.0
-4.196634628612644e+20,0,0,0.0,0.0
1.571607070380392e+26,0,0,0.0,0.0
-3.9199334675070006e+20,0,0,0.0,0.0
1.5716068859129512e+26,0,0,0.0,0.0
-3.6432323064013573e+20,0,0,0.0,0.0
